Category,Country,Region,Site_Name,Year,Danger,Longitude,Latitude,Area,Age,Area_Category,Danger_Status,Decade
Cultural,Jordan,Arab States,Quseir Amra,1985,0,36.58583,31.80194,0.0,41,Small,Safe,1980
Cultural,Bangladesh,Asia and the Pacific,Historic Mosque City of Bagerhat,1985,0,89.8,22.66667,0.0,41,Small,Safe,1980
Cultural,India,Asia and the Pacific,Group of Monuments at Hampi,1986,0,76.47167,15.31444,4187.24,40,Small,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,"Stonehenge, Avebury and Associated Sites",1986,0,-1.825277778,51.17888889,4985.4,40,Small,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Studley Royal Park including the Ruins of Fountains Abbey,1986,0,-1.573055556,54.11611111,310.0,40,Small,Safe,1980
Cultural,India,Asia and the Pacific,Khajuraho Group of Monuments,1986,0,79.92222,24.85222,0.0,40,Small,Safe,1980
Cultural,India,Asia and the Pacific,Fatehpur Sikri,1986,0,77.66417,27.09444,0.0,40,Small,Safe,1980
Cultural,India,Asia and the Pacific,Churches and Convents of Goa,1986,0,73.91167,15.50222,0.0,40,Small,Safe,1980
Cultural,Libya,Arab States,Old Town of Ghadamès,1986,1,9.5,30.13333333,38.4,40,Small,In Danger,1980
Natural,Brazil,Latin America and the Caribbean,Iguaçu National Park,1986,0,-54.43333,-25.68333,169695.88,40,Large,Safe,1980
Natural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Giant's Causeway and Causeway Coast,1986,0,-6.485277778,55.25,239.405,40,Small,Safe,1980
Cultural,Germany,Europe and North America,"Roman Monuments, Cathedral of St Peter and Church of Our Lady in Trier",1986,0,6.633333333,49.75,0.0,40,Small,Safe,1980
Cultural,Greece,Europe and North America,Temple of Apollo Epicurius at Bassae,1986,0,21.89694,37.43498,20.46,40,Small,Safe,1980
Cultural,Syrian Arab Republic,Arab States,Ancient City of Aleppo,1986,1,37.16277778,36.19916667,364.0,40,Small,In Danger,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Ironbridge Gorge,1986,0,-2.472777778,52.62638889,547.9,40,Small,Safe,1980
Mixed,United Kingdom of Great Britain and Northern Ireland,Europe and North America,St Kilda,1986,0,-8.576666667,57.81722222,24201.4004,40,Medium,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Castles and Town Walls of King Edward in Gwynedd,1986,0,-4.276944444,53.13972222,6.0,40,Small,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Durham Castle and Cathedral,1986,0,-1.576111111,54.77472222,8.79,40,Small,Safe,1980
Cultural,Turkey,Europe and North America,Hattusha: the Hittite Capital,1986,0,34.62056,40.01389,268.46,40,Small,Safe,1980
Natural,Spain,Europe and North America,Garajonay National Park,1986,0,-17.23722222,28.12625,3984.0,40,Small,Safe,1980
Cultural,Spain,Europe and North America,Historic City of Toledo,1986,0,-4.029416667,39.86688889,259.85,40,Small,Safe,1980
Cultural,Spain,Europe and North America,Mudejar Architecture of Aragon,1986,0,-1.10722,40.34389,4.269,40,Small,Safe,1980
Natural,Slovenia,Europe and North America,Škocjan Caves,1986,0,14.0,45.66667,413.0,40,Small,Safe,1980
Cultural,Spain,Europe and North America,Old Town of Cáceres,1986,0,-6.37,39.47444,9.0,40,Small,Safe,1980
Cultural,Portugal,Europe and North America,Historic Centre of Évora,1986,0,-7.90778,38.57306,0.0,40,Small,Safe,1980
Cultural,Serbia,Europe and North America,Studenica Monastery,1986,0,20.53667,43.48611,1.16,40,Small,Safe,1980
Cultural,Peru,Latin America and the Caribbean,Chan Chan Archaeological Zone,1986,1,-79.08333,-8.1,1414.57,40,Small,In Danger,1980
Natural,Australia,Asia and the Pacific,Gondwana Rainforests of Australia,1986,0,150.05,-28.25,370000.0,40,Large,Safe,1980
Cultural,Zimbabwe,Africa,Great Zimbabwe National Monument,1986,0,30.93333333,-20.28333333,722.0,40,Small,Safe,1980
Cultural,Zimbabwe,Africa,Khami Ruins National Monument,1986,0,28.37666667,-20.15833333,0.0,40,Small,Safe,1980
Cultural,Yemen,Arab States,Old City of Sana'a,1986,1,44.20805556,15.35555556,0.0,40,Small,In Danger,1980
Cultural,"Germany,United Kingdom of Great Britain and Northern Ireland",Europe and North America,Frontiers of the Roman Empire,1987,0,-2.601,54.99261111,526.9,39,Small,Safe,1980
Natural,Peru,Latin America and the Caribbean,Manú National Park,1987,0,-71.75,-12.25,1716295.22,39,Large,Safe,1980
Cultural,Morocco,Arab States,Ksar of Ait-Ben-Haddou,1987,0,-7.12889,31.04722,3.03,39,Small,Safe,1980
Mixed,China,Asia and the Pacific,Mount Taishan,1987,0,117.1,36.26667,25000.0,39,Medium,Safe,1980
Cultural,Mexico,Latin America and the Caribbean,Pre-Hispanic City and National Park of Palenque,1987,0,-92.05,17.48333,1772.0,39,Small,Safe,1980
Natural,Mexico,Latin America and the Caribbean,Sian Ka'an,1987,0,-87.79167,19.38333,528000.0,39,Large,Safe,1980
Natural,Canada,Europe and North America,Gros Morne National Park,1987,0,-57.53138889,49.6125,180500.0,39,Large,Safe,1980
Cultural,Germany,Europe and North America,Hanseatic City of Lübeck,1987,0,10.69167,53.86667,81.1,39,Small,Safe,1980
Cultural,China,Asia and the Pacific,Imperial Palaces of the Ming and Qing Dynasties in Beijing and Shenyang,1987,0,123.4469444,41.79416667,12.96,39,Small,Safe,1980
Cultural,China,Asia and the Pacific,The Great Wall,1987,0,116.08333,40.41667,2151.55,39,Small,Safe,1980
Cultural,China,Asia and the Pacific,Mogao Caves,1987,0,94.81667,40.13333,0.0,39,Small,Safe,1980
Cultural,China,Asia and the Pacific,Mausoleum of the First Qin Emperor,1987,0,109.1,34.38333333,0.0,39,Small,Safe,1980
Cultural,China,Asia and the Pacific,Peking Man Site at Zhoukoudian,1987,0,115.9166667,39.73333333,480.0,39,Small,Safe,1980
Cultural,Oman,Arab States,Bahla Fort,1987,0,57.30111,22.96417,0.0,39,Small,Safe,1980
Cultural,Spain,Europe and North America,"Cathedral, Alcázar and Archivo de Indias in Seville",1987,0,-5.99155,37.38384,12.0,39,Small,Safe,1980
Cultural,India,Asia and the Pacific,Group of Monuments at Pattadakal,1987,0,75.81667,15.94833,5.56,39,Small,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,City of Bath,1987,0,-2.358611111,51.38138889,2900.0,39,Small,Safe,1980
Cultural,Brazil,Latin America and the Caribbean,Brasilia,1987,0,-47.9,-15.78333,11268.92,39,Medium,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Blenheim Palace,1987,0,-1.361388889,51.84194444,0.0,39,Small,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Palace of Westminster and Westminster Abbey including Saint Margaret’s Church,1987,0,-0.128611111,51.49972222,10.26,39,Small,Safe,1980
Cultural,Hungary,Europe and North America,"Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue",1987,0,19.07067,47.48242,473.3,39,Small,Safe,1980
Cultural,Hungary,Europe and North America,Old Village of Hollókő and its Surroundings,1987,0,19.52917,47.99444,144.5,39,Small,Safe,1980
Cultural,Bolivia (Plurinational State of),Latin America and the Caribbean,City of Potosí,1987,1,-65.75306,-19.58361,0.0,39,Small,In Danger,1980
Natural,United Republic of Tanzania,Africa,Kilimanjaro National Park,1987,0,37.36667,-3.06667,75575.0,39,Medium,Safe,1980
Cultural,Turkey,Europe and North America,Nemrut Dağ,1987,0,38.76369,38.03661,11.0,39,Small,Safe,1980
Cultural,Greece,Europe and North America,Archaeological Site of Delphi,1987,0,22.49617,38.48149,51.04,39,Small,Safe,1980
Cultural,Greece,Europe and North America,"Acropolis, Athens",1987,0,23.72618,37.97087,3.04,39,Small,Safe,1980
Natural,Cameroon,Africa,Dja Faunal Reserve,1987,0,13.0,3.0,526000.0,39,Large,Safe,1980
Cultural,Mexico,Latin America and the Caribbean,Historic Centre of Oaxaca and Archaeological Site of Monte Albán,1987,0,-96.72167,17.06194,375.0,39,Small,Safe,1980
Cultural,Mexico,Latin America and the Caribbean,Pre-Hispanic City of Teotihuacan,1987,0,-98.84167,19.69167,250.0,39,Small,Safe,1980
Cultural,Mexico,Latin America and the Caribbean,Historic Centre of Mexico City and Xochimilco,1987,0,-99.13278,19.41833,0.0,39,Small,Safe,1980
Cultural,Mexico,Latin America and the Caribbean,Historic Centre of Puebla,1987,0,-98.20833,19.04722,690.0,39,Small,Safe,1980
Natural,India,Asia and the Pacific,Sundarbans National Park,1987,0,88.89583333,21.945,133010.0,39,Large,Safe,1980
Cultural,Italy,Europe and North America,"Piazza del Duomo, Pisa",1987,0,10.39638889,43.72305556,8.87,39,Small,Safe,1980
Cultural,United States of America,Europe and North America,Chaco Culture,1987,0,-107.9708333,36.06377778,14261.0,39,Medium,Safe,1980
Cultural,India,Asia and the Pacific,Great Living Chola Temples,1987,0,79.1325,10.78305556,21.88,39,Small,Safe,1980
Natural,United States of America,Europe and North America,Hawaii Volcanoes National Park,1987,0,-155.1236111,19.40083333,87940.0,39,Medium,Safe,1980
Cultural,United States of America,Europe and North America,Monticello and the University of Virginia in Charlottesville,1987,0,-78.50388889,38.03277778,795.96,39,Small,Safe,1980
Cultural,Italy,Europe and North America,Venice and its Lagoon,1987,0,12.33894444,45.43430556,0.0,39,Small,Safe,1980
Mixed,Australia,Asia and the Pacific,Ulu<U>r</U>u-Kata Tju<U>t</U>a National Park,1987,0,131.0,-25.33333333,132566.0,39,Large,Safe,1980
Cultural,India,Asia and the Pacific,Elephanta Caves,1987,0,72.93583,18.96667,0.0,39,Small,Safe,1980
Cultural,Tunisia,Arab States,Kairouan,1988,0,10.10389,35.68167,68.02,38,Small,Safe,1980
Cultural,Tunisia,Arab States,Medina of Sousse,1988,0,10.63861,35.82778,31.68,38,Small,Safe,1980
Cultural,Turkey,Europe and North America,Xanthos-Letoon,1988,0,29.32028,36.335,126.4,38,Small,Safe,1980
Cultural,Greece,Europe and North America,Paleochristian and Byzantine Monuments of Thessalonika,1988,0,22.965,40.63833,5.327,38,Small,Safe,1980
Cultural,Mexico,Latin America and the Caribbean,Historic Town of Guanajuato and Adjacent Mines,1988,0,-101.25556,21.01694,2167.5,38,Small,Safe,1980
Mixed,Turkey,Europe and North America,Hierapolis-Pamukkale,1988,0,29.12333,37.92389,1077.0,38,Small,Safe,1980
Cultural,Cuba,Latin America and the Caribbean,Trinidad and the Valley de los Ingenios,1988,0,-79.98444444,21.80305556,0.0,38,Small,Safe,1980
Cultural,France,Europe and North America,"Strasbourg, Grande-Île and <em>Neustadt</em>",1988,0,7.748888889,48.58444444,183.0,38,Small,Safe,1980
Cultural,Spain,Europe and North America,Old City of Salamanca,1988,0,-5.6645,40.96525,50.78,38,Small,Safe,1980
Cultural,Sri Lanka,Asia and the Pacific,Sacred City of Kandy,1988,0,80.64027778,7.293611111,0.0,38,Small,Safe,1980
Cultural,Peru,Latin America and the Caribbean,Historic Centre of Lima,1988,0,-77.04306,-12.05139,259.36,38,Small,Safe,1980
Cultural,Sri Lanka,Asia and the Pacific,Old Town of Galle and its Fortifications,1988,0,80.21861111,6.021388889,0.0,38,Small,Safe,1980
Cultural,Oman,Arab States,"Archaeological Sites of Bat, Al-Khutm and Al-Ayn",1988,0,56.745,23.26986,0.0,38,Small,Safe,1980
Natural,Sri Lanka,Asia and the Pacific,Sinharaja Forest Reserve,1988,0,80.5,6.416666667,8864.0,38,Small,Safe,1980
Natural,Central African Republic,Africa,Manovo-Gounda St Floris National Park,1988,1,21.5,9.0,1740000.0,38,Large,In Danger,1980
Cultural,Mali,Africa,Old Towns of Djenné,1988,1,-4.555,13.90639,0.0,38,Small,In Danger,1980
Cultural,Mexico,Latin America and the Caribbean,Pre-Hispanic City of Chichen-Itza,1988,0,-88.6,20.66667,0.0,38,Small,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Tower of London,1988,0,-0.076111111,51.50805556,0.0,38,Small,Safe,1980
Mixed,Greece,Europe and North America,Mount Athos,1988,0,24.21667,40.26667,33042.3,38,Medium,Safe,1980
Cultural,Greece,Europe and North America,Sanctuary of Asklepios at Epidaurus,1988,0,23.11666667,37.66666667,1393.8,38,Small,Safe,1980
Cultural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church",1988,0,1.083333333,51.28,18.17,38,Small,Safe,1980
Mixed,Greece,Europe and North America,Meteora,1988,0,21.63333,39.71667,271.87,38,Small,Safe,1980
Natural,United Kingdom of Great Britain and Northern Ireland,Europe and North America,Henderson Island,1988,0,-128.3333333,-24.36666667,3700.0,38,Small,Safe,1980
Natural,Australia,Asia and the Pacific,Wet Tropics of Queensland,1988,0,144.9666667,-15.65,893453.0,38,Large,Safe,1980
Natural,India,Asia and the Pacific,Nanda Devi and Valley of Flowers National Parks  ,1988,0,79.66667,30.71667,71783.0,38,Medium,Safe,1980
Cultural,Mali,Africa,Timbuktu,1988,1,-2.999444444,16.77333333,0.0,38,Small,In Danger,1980
Cultural,Greece,Europe and North America,Medieval City of Rhodes,1988,0,28.22778,36.44722,65.85,38,Small,Safe,1980
Natural,"Zambia,Zimbabwe",Africa,Mosi-oa-Tunya / Victoria Falls,1989,0,25.85539,-17.92453,6860.0,37,Small,Safe,1980
Cultural,Greece,Europe and North America,Archaeological Site of Olympia,1989,0,21.66666667,37.65,105.6,37,Small,Safe,1980
Cultural,India,Asia and the Pacific,Buddhist Monuments at Sanchi,1989,0,77.73972,23.47944,0.0,37,Small,Safe,1980
Cultural,Greece,Europe and North America,Archaeological Site of Mystras,1989,0,22.36667,37.08056,54.43,37,Small,Safe,1980
Natural,Mauritania,Arab States,Banc d'Arguin National Park,1989,0,-16.10889,20.23472,1200000.0,37,Large,Safe,1980
Cultural,Portugal,Europe and North America,Monastery of Alcobaça,1989,0,-8.97667,39.55,0.0,37,Small,Safe,1980
Mixed,Mali,Africa,Cliff of Bandiagara (Land of the Dogons),1989,0,-3.41667,14.33333,327390.0,37,Large,Safe,1980
Cultural,Germany,Europe and North America,Palaces and Parks of Potsdam and Berlin,1990,0,13.03333333,52.4,2064.0,36,Small,Safe,1990
Cultural,Greece,Europe and North America,Delos,1990,0,25.26667,37.4,350.64,36,Small,Safe,1990
Cultural,Ukraine,Europe and North America,"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",1990,0,30.51686,50.45258,28.52,36,Small,Safe,1990
Cultural,Bolivia (Plurinational State of),Latin America and the Caribbean,Jesuit Missions of the Chiquitos,1990,0,-60.5,-16.0,0.0,36,Small,Safe,1990
Cultural,Italy,Europe and North America,Historic Centre of San Gimignano,1990,0,11.04167,43.46806,13.88,36,Small,Safe,1990
Natural,Madagascar,Africa,Tsingy de Bemaraha Strict Nature Reserve,1990,0,44.75,-18.66667,152000.0,36,Large,Safe,1990
Natural,New Zealand,Asia and the Pacific,Te Wahipounamu – South West New Zealand,1990,0,167.3196111,-45.03602778,2600000.0,36,Large,Safe,1990
Mixed,Peru,Latin America and the Caribbean,Río Abiseo National Park,1990,0,-77.25,-7.75,272407.95,36,Large,Safe,1990
Mixed,China,Asia and the Pacific,Mount Huangshan,1990,0,118.18333,30.16667,16060.0,36,Medium,Safe,1990
Mixed,New Zealand,Asia and the Pacific,Tongariro National Park,1990,0,175.5622222,-39.29083333,79596.0,36,Medium,Safe,1990
Cultural,Russian Federation,Europe and North America,Historic Centre of Saint Petersburg and Related Groups of Monuments,1990,0,30.31833,59.95,3934.1,36,Small,Safe,1990
Cultural,Russian Federation,Europe and North America,Kizhi Pogost,1990,0,35.2275,62.07138889,0.57,36,Small,Safe,1990
Cultural,Dominican Republic,Latin America and the Caribbean,Colonial City of Santo Domingo,1990,0,-69.91666667,18.48333333,106.0,36,Small,Safe,1990
Cultural,Russian Federation,Europe and North America,"Kremlin and Red Square, Moscow",1990,0,37.62972,55.74583,42.1,36,Small,Safe,1990
Cultural,Greece,Europe and North America,"Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios",1990,0,22.75,38.4,3.7,36,Small,Safe,1990
Cultural,Uzbekistan,Asia and the Pacific,Itchan Kala,1990,0,60.36389,41.37833,37.5,36,Small,Safe,1990
Natural,Australia,Asia and the Pacific,"Shark Bay, Western Australia",1991,0,113.4361111,-25.48611111,2200902.0,35,Large,Safe,1990
Cultural,Indonesia,Asia and the Pacific,Prambanan Temple Compounds,1991,0,110.49167,-7.75222,0.0,35,Small,Safe,1990
Cultural,Indonesia,Asia and the Pacific,Borobudur Temple Compounds,1991,0,110.20361,-7.60778,25.51,35,Small,Safe,1990
Natural,Indonesia,Asia and the Pacific,Ujung Kulon National Park,1991,0,105.3333333,-6.75,78525.0,35,Medium,Safe,1990
Cultural,Bolivia (Plurinational State of),Latin America and the Caribbean,Historic City of Sucre,1991,0,-65.25917,-19.04306,0.0,35,Small,Safe,1990
Cultural,Finland,Europe and North America,Fortress of Suomenlinna,1991,0,24.98722,60.14722,210.0,35,Small,Safe,1990
Cultural,Spain,Europe and North America,Poblet Monastery,1991,0,1.0825,41.38083,18.0,35,Small,Safe,1990
Natural,Thailand,Asia and the Pacific,Thungyai-Huai Kha Khaeng Wildlife Sanctuaries,1991,0,98.91667,15.33333,622200.0,35,Large,Safe,1990
Cultural,Brazil,Latin America and the Caribbean,Serra da Capivara National Park,1991,0,-42.33333333,-8.416666667,0.0,35,Small,Safe,1990
Natural,Indonesia,Asia and the Pacific,Komodo National Park,1991,0,119.48944,-8.54333,219322.0,35,Large,Safe,1990
Cultural,Mozambique,Africa,Island of Mozambique,1991,0,40.73583,-15.03417,0.0,35,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Historic Centre of Morelia,1991,0,-101.19167,19.70444,390.0,35,Small,Safe,1990
Cultural,Germany,Europe and North America,Abbey and Altenmünster of Lorsch,1991,0,8.56858,49.65369,3.34,35,Small,Safe,1990
Cultural,Sri Lanka,Asia and the Pacific,Golden Temple of Dambulla,1991,0,80.64916667,7.856666667,0.0,35,Small,Safe,1990
Cultural,Thailand,Asia and the Pacific,Historic Town of Sukhothai and Associated Historic Towns,1991,0,99.78972,17.00722,11852.0,35,Medium,Safe,1990
Cultural,Sweden,Europe and North America,Royal Domain of Drottningholm,1991,0,17.88333,59.32306,162.429,35,Small,Safe,1990
Cultural,France,Europe and North America,"Cathedral of Notre-Dame, Former Abbey of Saint-Rémi and Palace of Tau, Reims",1991,0,4.032777778,49.25333333,4.16,35,Small,Safe,1990
Natural,Niger,Africa,Air and Ténéré Natural Reserves,1991,1,9.0,18.0,7736000.0,35,Large,In Danger,1990
Cultural,Finland,Europe and North America,Old Rauma,1991,0,21.51167,61.12806,29.0,35,Small,Safe,1990
Natural,Romania,Europe and North America,Danube Delta,1991,0,29.5,45.08333,312440.0,35,Large,Safe,1990
Cultural,France,Europe and North America,"Paris, Banks of the Seine",1991,0,2.294166667,48.85833333,365.0,35,Small,Safe,1990
Cultural,Thailand,Asia and the Pacific,Historic City of Ayutthaya,1991,0,100.56056,14.34778,289.0,35,Small,Safe,1990
Natural,China,Asia and the Pacific,Jiuzhaigou Valley Scenic and Historic Interest Area,1992,0,103.91667,33.08333,72000.0,34,Medium,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,"El Tajin, Pre-Hispanic City",1992,0,-97.3775,20.47639,240.0,34,Small,Safe,1990
Natural,China,Asia and the Pacific,Huanglong Scenic and Historic Interest Area,1992,0,103.82222,32.75417,60000.0,34,Medium,Safe,1990
Cultural,France,Europe and North America,Bourges Cathedral,1992,0,2.398333333,47.08222222,0.85,34,Small,Safe,1990
Cultural,Russian Federation,Europe and North America,White Monuments of Vladimir and Suzdal,1992,0,40.41666667,56.15,0.0,34,Small,Safe,1990
Cultural,Poland,Europe and North America,Old City of Zamość,1992,0,23.26667,50.71667,75.0391,34,Small,Safe,1990
Cultural,Russian Federation,Europe and North America,Cultural and Historic Ensemble of the Solovetsky Islands,1992,0,35.66666667,65.08333333,28834.0,34,Medium,Safe,1990
Cultural,Algeria,Arab States,Kasbah of Algiers,1992,0,3.06028,36.78333,54.7,34,Small,Safe,1990
Cultural,Czechia,Europe and North America,Historic Centre of Telč,1992,0,15.45,49.18333,36.0,34,Small,Safe,1990
Cultural,Czechia,Europe and North America,Historic Centre of Český Krumlov,1992,0,14.31666667,48.81666667,51.91,34,Small,Safe,1990
Cultural,Czechia,Europe and North America,Historic Centre of Prague,1992,0,14.41944,50.08972,1106.36,34,Small,Safe,1990
Cultural,Germany,Europe and North America,"Mines of Rammelsberg, Historic Town of Goslar and Upper Harz Water Management  System",1992,0,10.34,51.82,1009.89,34,Small,Safe,1990
Cultural,Thailand,Asia and the Pacific,Ban Chiang Archaeological Site,1992,0,103.35833,17.54861,30.0,34,Small,Safe,1990
Cultural,Russian Federation,Europe and North America,Historic Monuments of Novgorod and Surroundings,1992,0,31.28333,58.53333,0.0,34,Small,Safe,1990
Cultural,Albania,Europe and North America,Butrint,1992,0,20.02611111,39.75111111,0.0,34,Small,Safe,1990
Natural,Australia,Asia and the Pacific,Fraser Island,1992,0,153.1333333,-25.21666667,184000.0,34,Large,Safe,1990
Cultural,Cambodia,Asia and the Pacific,Angkor,1992,0,103.8333333,13.43333333,40100.0,34,Medium,Safe,1990
Cultural,United States of America,Europe and North America,Taos Pueblo,1992,0,-105.54167,36.43889,19.01,34,Small,Safe,1990
Cultural,Greece,Europe and North America,Pythagoreion and Heraion of Samos,1992,0,26.94333,37.69083,668.35,34,Small,Safe,1990
Natural,China,Asia and the Pacific,Wulingyuan Scenic and Historic Interest Area,1992,0,110.5,29.33333,26400.0,34,Medium,Safe,1990
Cultural,Viet Nam,Asia and the Pacific,Complex of Hué Monuments,1993,0,107.57778,16.46944,315.47,33,Small,Safe,1990
Cultural,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Coro and its Port,1993,1,-69.68333333,11.4,18.4,33,Small,In Danger,1990
Cultural,Uzbekistan,Asia and the Pacific,Historic Centre of Bukhara,1993,0,64.42861,39.77472,216.0,33,Small,Safe,1990
Cultural,India,Asia and the Pacific,"Humayun's Tomb, Delhi",1993,0,77.25056,28.59333,27.04,33,Small,Safe,1990
Cultural,India,Asia and the Pacific,"Qutb Minar and its Monuments, Delhi",1993,0,77.18528,28.52583,0.0,33,Small,Safe,1990
Cultural,Italy,Europe and North America,The Sassi and the Park of the Rupestrian Churches of Matera,1993,0,16.61027778,40.66638889,1016.0,33,Small,Safe,1990
Cultural,Romania,Europe and North America,Churches of Moldavia,1993,0,25.71277778,47.77833333,0.0,33,Small,Safe,1990
Cultural,Japan,Asia and the Pacific,Himeji-jo,1993,0,134.7,34.83333333,107.0,33,Small,Safe,1990
Cultural,Japan,Asia and the Pacific,Buddhist Monuments in the Horyu-ji Area,1993,0,135.7333333,34.61666667,15.03,33,Small,Safe,1990
Natural,Japan,Asia and the Pacific,Yakushima,1993,0,130.5333333,30.33333333,10747.0,33,Medium,Safe,1990
Natural,Japan,Asia and the Pacific,Shirakami-Sanchi,1993,0,140.13,40.47,16971.0,33,Medium,Safe,1990
Cultural,Spain,Europe and North America,Archaeological Ensemble of Mérida,1993,0,-6.33778,38.91611,30.77,33,Small,Safe,1990
Cultural,Germany,Europe and North America,Town of Bamberg,1993,0,10.88888889,49.89166667,142.0,33,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Historic Centre of Zacatecas,1993,0,-102.55556,22.76667,207.72,33,Small,Safe,1990
Cultural,Germany,Europe and North America,Maulbronn Monastery Complex,1993,0,8.81306,49.00083,0.0,33,Small,Safe,1990
Natural,Mexico,Latin America and the Caribbean,Whale Sanctuary of El Vizcaino,1993,0,-114.22778,27.79222,369631.0,33,Large,Safe,1990
Cultural,Sweden,Europe and North America,Birka and Hovgården,1993,0,17.54264,59.33514,0.0,33,Small,Safe,1990
Cultural,Sweden,Europe and North America,Engelsberg Ironworks,1993,0,16.00833,59.96667,9.596,33,Small,Safe,1990
Cultural,Mexico,Latin America and the Caribbean,Rock Paintings of the Sierra de San Francisco,1993,0,-112.91611,27.65556,182600.0,33,Large,Safe,1990
Cultural,Russian Federation,Europe and North America,Architectural Ensemble of the Trinity Sergius Lavra in Sergiev Posad,1993,0,38.1312,56.31035,22.75,33,Small,Safe,1990
Cultural,Romania,Europe and North America,Villages with Fortified Churches in Transylvania,1993,0,24.77305556,46.13583333,553.0,33,Small,Safe,1990
Cultural,Ireland,Europe and North America,Brú na Bóinne - Archaeological Ensemble of the Bend of the Boyne,1993,0,-6.45,53.69167,770.0,33,Small,Safe,1990
Cultural,Yemen,Arab States,Historic Town of Zabid,1993,1,43.31552778,14.19533333,0.0,33,Small,In Danger,1990
Cultural,Philippines,Asia and the Pacific,Baroque Churches of the Philippines,1993,0,120.97,14.59,0.0,33,Small,Safe,1990
Natural,Philippines,Asia and the Pacific,Tubbataha Reefs Natural Park,1993,0,119.8675,8.953333333,96828.0,33,Medium,Safe,1990
Cultural,Romania,Europe and North America,Monastery of Horezu,1993,0,24.01666667,45.18333333,22.48,33,Small,Safe,1990
Cultural,Spain,Europe and North America,Royal Monastery of Santa María de Guadalupe,1993,0,-5.3275,39.45285,1.1,33,Small,Safe,1990
Cultural,Spain,Europe and North America,Routes of Santiago de Compostela: <i>Camino Francés</i> and Routes of Northern Spain ,1993,0,-6.414722222,43.335,0.0,33,Small,Safe,1990
Cultural,Paraguay,Latin America and the Caribbean,Jesuit Missions of La Santísima Trinidad de Paraná and Jesús de Tavarangue,1993,0,-55.7,-27.13333,27.88,33,Small,Safe,1990
Cultural,El Salvador,Latin America and the Caribbean,Joya de Cerén Archaeological Site,1993,0,-89.36916667,13.8275,3200.0,33,Small,Safe,1990
Cultural,Slovakia,Europe and North America,"Levoča, Spišský Hrad and the Associated Cultural Monuments",1993,0,20.7675,48.99944444,1351.2252,33,Small,Safe,1990
Cultural,Slovakia,Europe and North America,Vlkolínec,1993,0,19.27833333,49.03916667,4.9,33,Small,Safe,1990
Cultural,Slovakia,Europe and North America,Historic Town of Banská Štiavnica and the Technical Monuments in its Vicinity,1993,0,18.9,48.46111,20632.0,33,Medium,Safe,1990
Cultural,Czechia,Europe and North America,Pilgrimage Church of St John of Nepomuk at Zelená Hora,1994,0,15.94205833,49.5802,0.64,32,Small,Safe,1990
Cultural,Russian Federation,Europe and North America,"Church of the Ascension, Kolomenskoye",1994,0,37.67389,55.65556,0.0,32,Small,Safe,1990
Cultural,Finland,Europe and North America,Petäjävesi Old Church,1994,0,25.18333,62.25,2.98,32,Small,Safe,1990
Cultural,Peru,Latin America and the Caribbean,Lines and Geoglyphs of Nasca and Palpa,1994,0,-75.14861,-14.72583,75358.47,32,Medium,Safe,1990
Cultural,Denmark,Europe and North America,"Jelling Mounds, Runic Stones and Church",1994,0,9.42,55.75638889,12.7,32,Small,Safe,1990
Cultural,Turkey,Europe and North America,City of Safranbolu,1994,0,32.68972,41.26,193.0,32,Small,Safe,1990
Natural,Uganda,Africa,Rwenzori Mountains National Park,1994,0,29.92416667,0.223611111,99600.0,32,Medium,Safe,1990
Cultural,Lithuania,Europe and North America,Vilnius Historic Centre,1994,0,25.29306,54.68667,352.09,32,Small,Safe,1990
Cultural,Luxembourg,Europe and North America,City of Luxembourg: its Old Quarters and Fortifications,1994,0,6.13333,49.61,29.94,32,Small,Safe,1990
Natural,Uganda,Africa,Bwindi Impenetrable National Park,1994,0,29.66138889,-1.080555556,32092.0,32,Medium,Safe,1990
Natural,Australia,Asia and the Pacific,Australian Fossil Mammal Sites (Riversleigh / Naracoorte),1994,0,138.7166667,-19.08333333,10326.0,32,Medium,Safe,1990
